order_dow,order_hour_of_day,air_fresheners_candles,asian_foods,baby_accessories,baby_bath_body_care,baby_food_formula,bakery_desserts,baking_ingredients,baking_supplies_decor,beauty,beers_coolers,body_lotions_soap,bread,breakfast_bakery,breakfast_bars_pastries,bulk_dried_fruits_vegetables,bulk_grains_rice_dried_goods,buns_rolls,butter,candy_chocolate,canned_fruit_applesauce,canned_jarred_vegetables,canned_meals_beans,canned_meat_seafood,cat_food_care,cereal,chips_pretzels,cleaning_products,cocoa_drink_mixes,coffee,cold_flu_allergy,condiments,cookies_cakes,crackers,cream,deodorants,diapers_wipes,digestion,dish_detergents,dog_food_care,doughs_gelatins_bake_mixes,dry_pasta,eggs,energy_granola_bars,energy_sports_drinks,eye_ear_care,facial_care,feminine_care,first_aid,food_storage,fresh_dips_tapenades,fresh_fruits,fresh_herbs,fresh_pasta,fresh_vegetables,frozen_appetizers_sides,frozen_breads_doughs,frozen_breakfast,frozen_dessert,frozen_juice,frozen_meals,frozen_meat_seafood,frozen_pizza,frozen_produce,frozen_vegan_vegetarian,fruit_vegetable_snacks,grains_rice_dried_goods,granola,hair_care,honeys_syrups_nectars,hot_cereal_pancake_mixes,hot_dogs_bacon_sausage,ice_cream_ice,ice_cream_toppings,indian_foods,instant_foods,juice_nectars,kitchen_supplies,kosher_foods,latino_foods,laundry,lunch_meat,marinades_meat_preparation,meat_counter,milk,mint_gum,missing,more_household,muscles_joints_pain_relief,nuts_seeds_dried_fruit,oils_vinegars,oral_hygiene,other,other_creams_cheeses,packaged_cheese,packaged_meat,packaged_poultry,packaged_produce,packaged_seafood,packaged_vegetables_fruits,paper_goods,pasta_sauce,pickled_goods_olives,plates_bowls_cups_flatware,popcorn_jerky,poultry_counter,prepared_meals,prepared_soups_salads,preserved_dips_spreads,protein_meal_replacements,red_wines,refrigerated,refrigerated_pudding_desserts,salad_dressing_toppings,seafood_counter,shave_needs,skin_care,soap,soft_drinks,soup_broth_bouillon,soy_lactosefree,specialty_cheeses,specialty_wines_champagnes,spices_seasonings,spirits,spreads,tea,tofu_meat_alternatives,tortillas_flat_bread,trail_mix_snack_mix,trash_bags_liners,vitamins_supplements,water_seltzer_sparkling_water,white_wines,yogurt
3,23,0,4,0,0,0,0,8,4,0,0,0,28,8,0,0,0,0,12,0,4,0,0,0,0,0,4,0,0,0,0,8,0,0,8,0,0,0,4,4,8,0,12,8,4,0,0,0,12,8,4,60,12,0,60,16,0,4,0,0,28,0,8,4,0,0,0,4,0,4,0,12,16,0,0,4,8,0,0,0,0,16,0,0,16,0,4,4,0,4,16,0,4,12,20,0,0,4,0,16,8,4,0,0,0,4,4,0,4,0,0,20,0,0,0,0,0,0,0,4,4,4,0,8,0,16,4,0,8,0,0,0,16,0,48
4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,4,28,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,16,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,8
4,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,8,12,0,0,8,0,8,0,0,0,8,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,4,24,8,0,36,0,0,8,0,0,0,0,8,12,0,4,4,0,0,4,0,4,4,4,0,0,4,0,0,0,0,4,0,0,8,0,0,0,0,4,4,12,0,0,16,0,0,0,0,16,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,20,4,8,0,0,4,0,4,0,4,0,0,0,0,0,0,16
4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,6,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,8,0,0,4,0,0,8,8,0,0,4,0,0,0,8,0,0,0,0,0,0,0,4,8,8,0,0,0,0,0,0,4,8,0,0,8,0,0,4,0,0,0,0,12,0,0,0,4,4,0,4,4,0,0,0,0,4,0,0,0,0,0,4,0,4,8,0,0,0,0,0,4,0,0,4,12,0,0,0,0,8,8,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,8,0,0,0,0,32,0,8
4,7,0,0,0,0,0,0,0,0,0,0,4,16,12,0,0,0,4,0,8,4,0,4,0,0,8,16,4,0,4,0,0,4,12,4,0,0,0,4,0,4,4,0,24,0,0,0,0,0,0,4,64,12,0,144,8,0,4,0,0,16,0,4,12,0,0,0,4,4,0,16,0,24,0,0,0,0,0,0,0,0,8,0,0,12,0,0,0,0,16,0,0,4,0,16,0,0,4,4,48,4,4,0,0,12,0,0,0,0,4,8,4,0,0,0,0,4,0,4,0,20,0,0,0,0,8,8,4,4,8,0,0,12,0,36
4,8,0,8,0,0,96,8,8,0,4,0,0,32,12,0,4,0,8,8,32,0,20,8,4,0,16,52,4,0,4,8,12,16,16,24,0,0,0,4,0,16,4,28,16,4,0,0,0,0,0,20,200,28,4,140,4,0,12,0,0,12,4,0,8,0,8,16,0,0,4,12,16,36,0,0,16,16,0,0,4,0,16,12,4,44,0,4,0,4,16,12,4,0,12,52,0,0,12,0,60,48,12,0,0,0,0,0,8,4,0,0,24,0,8,0,0,0,4,16,4,12,4,0,16,0,32,4,0,0,4,0,0,40,0,32
4,9,0,0,0,4,4,4,12,0,0,4,8,24,20,4,4,0,4,16,12,4,8,12,0,48,20,36,24,4,16,4,8,12,16,20,0,4,0,8,0,4,4,28,4,20,4,0,4,0,4,4,144,28,0,164,8,0,12,0,0,4,4,4,20,20,8,0,8,0,0,12,12,12,0,0,4,16,0,4,4,4,16,0,4,20,0,0,0,0,20,0,0,0,20,40,0,0,36,0,76,32,8,8,4,16,0,8,0,0,0,0,12,4,0,0,0,0,0,4,16,20,8,0,36,0,4,0,0,8,0,4,0,28,0,52
4,10,0,8,0,0,24,4,20,0,0,0,8,12,0,0,4,0,0,8,8,12,16,36,4,0,40,28,8,0,28,0,8,24,36,12,4,0,0,8,0,4,12,24,16,8,0,0,0,4,4,12,272,32,4,200,8,0,12,4,0,28,0,24,8,4,16,12,0,0,0,16,28,16,0,0,28,16,4,0,0,12,32,0,0,48,0,4,0,0,20,16,4,0,8,76,0,0,28,4,92,16,20,8,12,16,4,4,0,0,0,12,24,0,0,0,0,0,8,20,36,32,8,0,12,0,16,8,4,8,0,8,0,64,0,96
4,11,0,4,0,0,8,0,4,0,0,0,0,8,4,16,0,0,16,4,12,0,12,16,4,16,8,20,0,0,4,4,4,4,32,12,0,0,0,4,0,0,0,16,20,0,0,4,0,0,0,8,144,28,0,144,4,0,16,0,0,12,0,12,12,0,16,4,4,0,0,8,8,8,0,0,0,8,0,4,0,4,12,4,0,20,0,12,4,0,8,4,8,0,0,68,0,0,40,0,56,8,4,4,0,20,0,4,0,0,0,0,24,0,0,0,0,0,4,4,0,20,24,0,12,0,8,4,0,4,0,0,0,48,0,24
4,12,4,16,0,0,4,0,24,0,0,40,4,24,8,12,0,4,4,8,24,4,24,8,12,0,16,56,8,0,16,0,16,44,28,8,0,0,0,0,4,4,16,24,16,0,4,0,0,0,0,24,172,40,0,168,8,4,8,4,0,16,8,20,16,0,24,8,4,0,4,8,20,32,0,0,28,12,0,0,4,12,44,4,8,44,16,12,0,0,8,16,4,8,12,40,0,16,8,8,72,24,8,8,0,12,8,8,0,0,8,12,24,12,4,0,0,0,0,28,12,36,0,0,4,0,8,20,4,4,4,4,0,44,0,60
4,13,0,0,0,4,0,0,8,0,0,0,0,24,12,4,0,0,0,8,8,0,16,8,0,0,12,28,0,0,8,0,8,0,4,12,0,0,0,0,0,4,24,28,24,4,0,4,0,0,0,12,168,28,0,172,8,0,4,0,0,8,4,4,8,8,4,4,4,4,0,0,20,12,0,0,0,28,0,0,12,0,8,4,4,36,0,0,4,0,16,20,4,0,8,28,4,0,12,0,96,12,4,0,0,8,0,4,0,4,0,0,52,4,0,4,0,0,0,12,24,28,8,0,12,8,12,8,8,16,0,8,0,32,0,60
4,14,0,0,0,0,8,0,24,0,0,0,24,52,4,0,0,0,4,8,12,4,4,20,8,4,44,72,56,0,4,0,8,36,36,12,0,12,0,12,4,8,8,20,32,20,0,4,0,0,8,16,244,4,0,112,20,4,8,4,0,88,4,4,20,0,36,0,4,4,12,4,28,48,0,0,16,24,4,0,0,12,52,0,16,64,0,12,0,0,8,16,12,4,20,64,4,4,12,0,52,24,8,4,0,28,0,12,0,8,0,0,28,0,8,0,0,0,8,32,12,28,4,0,8,4,24,4,4,16,8,4,0,44,0,40
4,15,0,0,0,0,0,0,52,8,0,8,8,24,20,4,0,0,12,28,12,0,20,8,0,0,12,52,20,0,12,0,8,8,8,28,0,8,0,4,4,12,20,28,28,4,0,4,0,0,8,8,172,36,8,132,20,4,4,0,0,12,8,0,36,4,4,4,12,4,4,0,8,32,0,4,4,36,0,0,4,4,16,4,8,56,0,12,0,0,16,12,4,4,20,40,0,4,16,0,52,12,20,4,0,20,16,12,4,4,0,0,68,12,4,4,0,4,0,24,20,44,4,0,20,0,12,28,8,24,8,0,12,72,0,92
4,16,0,0,0,0,8,8,20,4,0,24,0,24,12,0,0,0,0,24,12,16,16,16,4,4,20,40,4,0,8,4,16,12,20,28,0,0,0,8,0,0,12,36,24,0,0,0,0,0,0,24,244,20,4,292,28,4,16,0,0,24,4,8,40,4,8,8,0,0,4,16,32,40,0,0,8,36,0,0,0,4,24,0,4,64,0,20,4,4,24,12,4,0,40,88,4,12,32,0,160,20,12,4,0,4,16,4,4,16,0,0,64,8,4,0,0,0,4,32,20,40,8,0,20,0,12,8,8,12,4,0,8,68,0,100
4,17,0,16,4,0,44,0,12,8,0,0,8,32,4,4,0,4,4,4,24,12,8,12,8,8,24,36,4,0,0,0,12,12,24,12,0,4,0,4,0,12,28,20,32,4,8,0,4,0,4,20,136,24,0,116,20,4,4,4,0,24,16,4,12,16,16,16,4,4,4,8,12,64,0,0,8,12,0,4,0,4,20,0,12,40,4,8,0,0,4,8,4,4,20,64,8,12,12,4,108,8,12,12,4,12,0,0,12,4,0,0,44,0,0,0,0,0,4,24,28,20,12,0,0,0,24,0,16,20,4,4,0,56,4,76
4,18,0,24,0,0,28,0,0,0,0,0,12,44,20,4,0,0,4,12,24,4,8,8,8,4,16,40,4,0,0,0,8,12,20,32,4,0,0,8,0,0,28,20,8,0,0,4,4,4,4,20,216,24,0,108,8,0,16,4,0,24,8,4,16,8,20,8,12,4,0,12,16,52,0,12,8,44,4,0,4,4,20,8,4,32,0,16,4,0,4,28,4,0,24,48,0,8,4,0,72,32,16,0,4,4,4,4,0,4,4,0,44,4,4,0,4,0,8,20,20,32,4,0,16,0,12,28,0,16,0,0,4,80,0,92
4,19,0,0,0,0,0,0,4,0,0,0,8,24,0,8,0,0,4,8,8,0,8,8,0,8,8,40,12,0,0,0,4,0,8,16,0,0,0,12,0,4,8,20,12,24,0,0,4,0,0,12,104,4,0,104,8,0,8,4,0,12,4,16,36,4,4,8,4,0,0,0,16,32,0,4,16,16,0,0,4,4,4,8,4,24,0,12,0,8,8,4,8,0,16,32,0,4,8,0,56,16,12,0,8,0,4,0,4,8,4,0,12,0,8,4,0,0,0,16,8,12,4,0,8,0,32,0,0,0,8,4,0,24,0,20
4,20,0,4,0,0,0,0,8,4,0,0,0,8,8,0,0,0,16,4,8,8,4,0,4,0,0,24,4,0,0,0,4,4,8,0,0,0,4,0,0,8,0,16,12,4,0,0,4,0,0,4,48,0,0,32,4,0,8,4,0,4,0,8,8,0,4,0,0,0,4,12,8,4,0,0,16,4,0,0,0,0,4,4,0,16,0,4,0,0,8,12,4,0,4,16,0,0,4,4,24,4,0,0,0,4,4,4,0,4,0,0,8,0,4,0,0,0,0,8,0,0,0,0,0,0,4,12,0,4,0,0,0,4,0,8
4,21,0,4,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,24,0,0,8,8,0,0,8,40,12,0,4,0,0,8,16,12,0,0,0,4,0,0,4,4,24,0,0,0,0,0,8,4,88,32,0,136,4,8,4,0,0,4,4,8,12,4,20,0,8,0,4,0,16,4,0,0,4,8,0,0,0,8,4,0,0,12,0,0,0,0,20,12,0,0,4,24,0,8,8,0,52,16,4,0,8,0,0,0,0,0,0,12,24,0,0,0,0,0,4,8,4,24,4,8,4,0,4,16,0,4,0,0,0,20,12,20
4,22,0,0,0,0,0,0,0,0,4,0,0,8,4,0,0,0,0,0,0,4,4,0,0,0,8,24,12,0,0,0,0,4,20,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,76,4,0,40,8,0,4,0,0,12,0,0,4,0,0,0,0,0,0,4,4,8,0,0,0,8,0,0,0,4,12,0,0,28,0,0,0,0,0,4,4,0,0,16,0,0,4,0,24,12,4,0,4,0,0,4,0,0,0,0,4,0,4,0,0,0,0,8,4,4,4,0,0,0,0,4,0,0,0,4,0,12,0,12
4,23,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,4,4,0,4,4,4,0,0,0,4,0,4,0,0,0,4,8,0,0,4,4,8,0,0,0,0,0,0,12,52,8,0,44,8,0,0,0,0,0,0,4,12,4,4,4,4,0,0,0,0,20,0,0,0,4,0,0,4,0,4,0,0,16,0,4,0,0,4,4,0,0,0,0,0,0,4,0,44,8,8,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,4,8,12,4,0,0,4,0,4,0,0,0,4,0,0,8,0,20
5,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,4,4,4,0,0,0,0,0,0,0,0,0,4,4,28,0,0,0,0,0,0,0,44,4,0,32,4,0,4,0,0,8,0,4,0,4,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,12,0,0,4,0,0,0,0,8,0,0,0,0,0,32
5,1,0,0,4,0,0,0,8,0,0,0,0,4,8,0,0,0,8,8,0,0,0,0,0,0,0,24,0,0,8,0,0,20,12,0,0,4,0,0,0,8,0,0,0,0,0,0,4,0,0,12,8,0,0,52,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,8,4,16,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,12,0,8,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,8,8,0,0,0,0,0,4,0,0
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,8,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,20,4,0,12,0,4,0,0,0,0,0,4,8,4,4,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,8,0,0,0,0,4,0,4,0,12,8,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,4,0,0,4,0,4,0,24
5,6,4,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,4,0,0,4,4,0,0,8,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,8,0,4,0,0,0,4,0,0,0,60,0,0,32,4,0,0,0,0,4,4,0,8,8,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,8,12,0,0,8,0,4,0,0,12,4,0,0,0,4,0,8,8,0,24,4,4,8,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,16,0,0,0,0,4,0,4,4,0,4,0,4,0,4
5,7,0,8,4,0,4,0,12,0,0,0,0,16,8,0,0,0,0,4,4,4,8,8,0,4,12,24,0,0,4,0,8,8,20,8,0,0,4,0,16,0,8,12,8,4,0,0,0,0,4,12,140,24,0,112,4,4,16,0,0,36,8,8,20,4,0,4,12,0,4,0,8,8,0,8,12,24,0,0,4,0,4,4,0,20,0,0,0,4,8,12,0,0,12,36,0,4,24,0,68,4,8,0,12,4,0,4,0,0,0,0,16,0,8,0,0,0,0,8,12,4,0,0,0,0,0,0,0,12,0,0,0,12,0,20
5,8,0,0,0,0,24,4,20,0,0,0,0,12,16,0,0,0,0,12,4,4,4,8,4,0,4,16,8,0,4,0,0,8,8,8,0,0,0,4,4,4,12,4,0,0,0,0,0,0,16,12,200,12,0,120,4,0,20,0,0,4,4,0,20,0,4,4,4,0,0,0,12,16,0,0,0,12,0,0,4,0,8,0,0,36,0,0,0,0,8,4,0,12,8,36,0,0,32,0,72,12,4,4,0,4,8,4,4,0,0,0,40,0,0,0,0,0,0,16,0,20,4,0,8,0,16,4,0,0,0,0,0,68,0,28
5,9,0,4,0,0,20,0,16,0,0,28,0,28,4,4,0,0,4,8,8,8,24,24,0,4,24,36,32,0,4,0,20,0,12,16,0,0,0,24,0,8,20,32,8,4,0,0,0,0,4,24,148,4,0,100,4,4,4,0,0,40,0,16,32,0,4,12,4,0,0,12,8,16,0,4,8,16,0,0,8,4,24,4,8,40,0,4,4,4,36,8,0,4,20,84,4,4,4,0,92,12,4,0,0,4,4,8,8,8,0,0,32,0,8,0,4,0,0,20,4,32,4,0,20,4,20,8,4,8,0,8,12,12,0,76
5,10,8,4,0,0,12,0,40,0,0,0,4,28,16,16,4,0,12,20,40,8,12,24,4,12,16,76,16,0,24,0,32,12,48,16,0,4,4,16,0,0,24,28,40,8,0,0,0,0,32,60,220,28,4,268,24,0,4,0,0,48,0,8,36,12,16,4,0,0,4,16,12,44,8,0,4,64,0,0,4,8,40,4,8,56,12,8,0,4,48,20,4,12,36,72,0,12,8,0,112,24,16,8,8,12,0,8,8,20,4,0,28,4,20,0,0,4,0,88,56,44,12,0,24,0,44,20,0,28,8,8,4,168,0,136
5,11,0,8,4,0,12,4,16,4,4,8,0,16,8,4,4,0,12,12,36,0,16,20,4,0,28,48,8,0,16,4,20,4,44,8,0,0,4,4,0,4,0,28,48,0,4,0,0,0,4,28,136,20,4,100,12,4,4,0,0,16,4,4,24,4,12,0,4,0,0,4,28,4,0,0,4,20,0,0,4,0,12,4,0,48,0,4,0,4,20,8,4,8,32,36,8,0,28,4,60,20,0,12,0,24,0,0,4,4,0,0,24,0,16,4,0,0,0,36,8,28,8,0,24,0,16,16,16,12,8,0,0,28,0,56
5,12,0,8,0,0,0,0,32,0,0,4,4,68,12,0,0,0,20,36,36,12,36,28,8,0,36,64,4,0,0,0,20,24,52,44,0,0,0,8,0,16,16,48,20,4,0,0,20,0,4,40,324,36,4,364,12,4,12,0,0,100,0,8,60,4,8,24,8,8,8,12,48,28,0,0,16,28,0,0,8,0,44,4,4,44,4,20,0,0,36,36,4,8,16,80,4,16,32,4,152,4,8,12,0,20,20,12,4,12,8,0,24,8,28,4,0,0,4,32,20,56,12,4,12,4,8,4,12,24,8,4,4,88,0,76
5,13,4,8,0,0,56,4,20,8,0,0,4,64,28,20,0,0,8,20,40,8,20,16,4,28,28,28,20,4,16,0,4,20,36,20,0,0,4,12,28,4,8,36,32,20,0,12,4,0,4,48,224,40,0,220,20,0,16,0,4,28,4,0,12,8,20,8,4,0,12,8,36,36,0,0,4,12,0,0,0,28,20,4,0,80,8,8,0,8,12,4,8,0,28,68,8,0,16,4,84,32,4,8,4,16,8,0,0,4,0,4,32,0,8,0,0,0,28,20,20,32,4,4,16,0,8,16,0,20,0,0,4,132,8,100
5,14,0,16,0,4,0,4,24,4,0,4,4,64,20,0,0,0,4,16,64,4,44,20,8,0,32,56,4,4,8,0,28,16,32,16,0,12,0,4,0,4,24,36,20,0,0,4,4,0,0,28,228,48,4,244,16,0,8,0,0,20,8,8,24,0,8,16,4,12,0,0,12,28,0,12,8,12,0,0,20,4,28,8,0,48,0,4,0,0,12,12,4,0,36,80,4,12,16,0,128,20,12,20,0,4,12,8,4,8,4,0,12,4,8,0,0,0,4,48,20,32,28,0,20,0,12,8,0,28,4,4,0,124,4,52
5,15,0,4,0,0,44,0,12,4,0,4,0,52,24,32,4,0,8,24,24,0,24,12,16,4,28,52,0,0,28,0,20,4,24,20,0,4,4,4,16,16,8,36,44,16,0,0,0,0,0,20,284,36,0,224,32,4,16,0,0,32,0,28,24,4,4,4,8,4,12,8,20,56,0,4,4,16,0,0,8,4,28,12,0,72,0,28,4,0,40,20,0,0,24,88,0,4,12,4,168,40,16,8,12,8,0,8,4,8,4,0,48,16,16,0,0,0,0,36,32,44,0,0,16,0,32,20,4,16,0,4,8,72,4,108
5,16,4,4,0,0,8,0,32,0,0,0,4,28,4,12,0,0,12,8,12,16,0,0,0,0,4,12,28,8,12,0,0,20,40,16,0,4,0,4,0,0,4,12,12,0,0,0,0,0,4,28,168,12,8,120,12,4,20,4,0,20,0,16,20,4,8,8,12,0,4,4,20,20,0,0,4,12,0,0,8,8,24,4,4,16,0,4,0,0,8,16,0,0,12,44,0,4,12,0,72,16,8,12,0,4,4,0,0,4,0,0,12,0,8,4,0,0,0,8,12,32,4,0,8,4,8,4,12,4,0,4,4,52,4,88
5,17,0,4,0,0,52,12,16,0,0,0,4,40,12,4,0,0,0,20,4,4,32,12,8,12,12,16,4,0,0,0,16,8,28,0,0,0,0,4,0,4,12,36,4,0,8,0,0,0,4,20,152,8,8,144,4,0,8,4,0,48,4,16,20,4,12,8,8,0,8,0,16,56,0,8,16,0,0,0,12,8,12,4,0,32,4,20,0,4,4,4,0,0,16,52,0,8,0,0,100,16,8,12,4,0,12,4,4,0,4,0,32,4,4,4,0,0,0,16,16,20,4,0,24,0,20,0,4,12,0,0,0,52,0,92
5,18,8,8,0,0,4,0,12,0,0,0,0,32,12,8,4,4,8,16,12,4,20,8,4,4,24,24,8,0,0,0,8,8,28,16,0,4,0,0,16,8,16,32,12,8,0,0,4,0,12,44,188,32,4,216,4,12,8,0,0,44,4,4,44,16,0,4,12,4,8,8,20,72,0,0,8,16,0,0,0,8,36,8,16,48,0,16,0,4,12,12,12,0,12,68,4,4,28,0,148,28,0,16,4,4,12,12,4,16,4,4,48,12,4,0,0,0,4,24,24,28,12,0,16,0,4,16,4,16,0,4,4,56,0,108
5,19,0,12,0,4,32,0,20,0,0,8,0,24,16,8,4,8,0,20,12,0,12,12,8,0,28,72,0,4,4,4,12,12,28,8,0,4,0,0,0,16,8,12,16,12,0,4,0,4,12,12,148,12,0,176,8,0,24,0,0,24,0,8,40,0,12,0,0,0,4,12,4,28,0,0,4,24,4,0,0,4,40,0,4,44,0,4,0,4,16,12,0,4,16,72,4,4,8,0,100,8,0,8,0,12,8,0,0,24,4,4,52,0,4,0,0,0,4,24,32,28,0,16,20,0,20,16,8,16,8,0,0,56,16,112
5,20,0,4,0,0,52,0,8,0,0,0,0,24,20,0,0,0,4,0,8,4,8,8,12,0,20,12,4,0,12,0,8,8,20,4,0,0,0,0,0,0,16,12,24,4,0,0,0,0,0,4,68,4,0,56,4,0,12,4,0,8,4,8,8,4,8,24,0,0,4,4,12,4,0,4,4,16,0,0,4,4,4,0,0,28,4,4,8,0,12,12,0,4,16,24,4,0,0,0,52,4,20,0,4,0,0,0,4,0,0,0,36,4,4,0,0,0,4,8,8,20,0,4,8,4,8,8,4,16,0,0,4,32,0,40
5,21,0,4,0,8,0,0,4,0,0,0,0,12,0,0,0,0,4,8,0,0,0,12,0,0,12,36,4,0,4,0,20,12,8,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,76,8,0,100,4,0,8,8,0,0,0,4,24,8,0,8,4,0,0,0,4,12,0,0,8,24,0,0,0,0,4,0,0,20,4,8,0,0,4,16,0,0,8,20,0,4,4,0,64,16,4,0,0,4,0,4,8,12,4,0,4,4,4,0,0,4,12,8,20,4,4,0,12,0,4,0,0,0,0,0,0,8,0,20
5,22,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,20,4,0,32,0,0,0,0,0,0,0,0,8,0,8,0,8,0,0,16,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,4,0,4,4,0,0,0,16,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,8,4,4
